Feature,Importance
fiBaseModel_RG200,0.0
fiBaseModel_RG80,0.0
fiBaseModel_RH12,0.0
fiBaseModel_RH20,0.0
fiBaseModel_RH30,0.0
fiBaseModel_RL20,0.0
fiBaseModel_R941,0.0
fiBaseModel_R942,0.0
fiBaseModel_R500,0.0
fiBaseModel_R510,0.0
fiBaseModel_R520,0.0
fiBaseModel_R55,0.0
fiBaseModel_R900,0.0
fiBaseModel_R902,0.0
fiBaseModel_R911,0.0
fiBaseModel_ROBEX 320,0.0
fiBaseModel_R320,0.0
fiBaseModel_R35,0.0
fiBaseModel_R360,0.0
fiBaseModel_R400,0.0
fiBaseModel_R420,0.0
fiBaseModel_R45,0.0
fiBaseModel_R450,0.0
fiBaseModel_R50,0.0
fiBaseModel_ROBEX 28,0.0
fiBaseModel_ROBEX 290,0.0
fiBaseModel_R912,0.0
fiBaseModel_MXR35,0.0
fiBaseModel_MXR50,0.0
fiBaseModel_MXR55,0.0
fiBaseModel_NB30,0.0
fiBaseModel_NS15,0.0
fiBaseModel_NS25,0.0
fiBaseModel_NS35,0.0
fiBaseModel_NS45,0.0
fiBaseModel_PC50,0.0
saledate_1994-02-23,0.0
fiBaseModel_PC58,0.0
fiBaseModel_PC600,0.0
fiBaseModel_PC70,0.0
fiBaseModel_PC350,0.0
fiBaseModel_PC360,0.0
fiBaseModel_PC38,0.0
fiBaseModel_PC380,0.0
fiBaseModel_PC40,0.0
fiBaseModel_PC400,0.0
fiBaseModel_PC55,0.0
fiBaseModel_MS300,0.0
fiBaseModel_MS380,0.0
fiBaseModel_MS580,0.0
fiBaseModel_MS90,0.0
fiBaseModel_MT50,0.0
fiBaseModel_MT52,0.0
fiBaseModel_PC160,0.0
fiBaseModel_PC18,0.0
fiBaseModel_PC180,0.0
fiBaseModel_PC12,0.0
fiBaseModel_PC1250,0.0
fiBaseModel_PC128,0.0
fiBaseModel_PC150,0.0
fiBaseModel_PC1500,0.0
fiBaseModel_PC158,0.0
fiBaseModel_PC05,0.0
fiBaseModel_PC09,0.0
fiBaseModel_PC10,0.0
fiBaseModel_PC100,0.0
fiBaseModel_PC1000,0.0
fiBaseModel_PC210,0.0
saledate_1994-03-22,0.0
saledate_1994-03-24,0.0
saledate_1994-03-25,0.0
saledate_1994-03-26,0.0
saledate_1994-03-29,0.0
saledate_1994-03-31,0.0
saledate_1994-04-01,0.0
saledate_1994-03-03,0.0
saledate_1994-03-08,0.0
fiBaseModel_PC450,0.0
saledate_1994-03-12,0.0
saledate_1994-03-15,0.0
saledate_1994-03-16,0.0
saledate_1994-03-17,0.0
saledate_1994-03-18,0.0
saledate_1994-02-10,0.0
saledate_1994-02-11,0.0
saledate_1994-02-15,0.0
saledate_1994-02-19,0.0
saledate_1994-02-22,0.0
saledate_1994-03-10,0.0
fiBaseModel_PC290,0.0
fiBaseModel_PC30,0.0
fiBaseModel_PC3000,0.0
fiBaseModel_PC310,0.0
fiBaseModel_PC340,0.0
fiBaseModel_PC35,0.0
fiBaseModel_PC230,0.0
fiBaseModel_PC240,0.0
fiBaseModel_PC25,0.0
saledate_1994-03-19,0.0
fiBaseModel_PC28,0.0
fiBaseModel_PC280,0.0
saledate_1994-04-05,0.0
saledate_1994-04-06,0.0
saledate_1994-04-07,0.0
saledate_1994-04-09,0.0
saledate_1994-04-12,0.0
saledate_1994-04-13,0.0
saledate_1994-04-14,0.0
saledate_1994-04-16,0.0
fiBaseModel_PC250,0.0
fiBaseModel_SL3825,0.0
fiBaseModel_SL4525,0.0
fiBaseModel_SL4625,0.0
fiBaseModel_SL4635,0.0
fiBaseModel_SKL834,0.0
fiBaseModel_SKL844,0.0
fiBaseModel_SKL853,0.0
fiBaseModel_SKL854,0.0
fiBaseModel_SKL863,0.0
fiBaseModel_RC150,0.0
fiBaseModel_SL120,0.0
fiBaseModel_SL150,0.0
fiBaseModel_T173,0.0
fiBaseModel_T175,0.0
fiBaseModel_T200,0.0
fiBaseModel_T225,0.0
fiBaseModel_T233,0.0
fiBaseModel_T243,0.0
fiBaseModel_ST120,0.0
fiBaseModel_SKL873,0.0
fiBaseModel_SK220,0.0
fiBaseModel_SK25,0.0
fiBaseModel_SK250,0.0
fiBaseModel_SK270,0.0
fiBaseModel_SK290,0.0
fiBaseModel_SOLAR 030,0.0
fiBaseModel_SOLAR 130,0.0
fiBaseModel_SOLAR 140,0.0
fiBaseModel_SOLAR 170,0.0
fiBaseModel_SL3725,0.0
fiBaseModel_SOLAR 220,0.0
fiBaseModel_SOLAR 225,0.0
fiBaseModel_SL4835,0.0
fiBaseModel_SL5635,0.0
fiBaseModel_SL6625,0.0
fiBaseModel_SL6635,0.0
fiBaseModel_SL7610,0.0
fiBaseModel_SL180,0.0
fiBaseModel_SL250,0.0
fiBaseModel_SL3410,0.0
fiBaseModel_SOLAR 175,0.0
fiBaseModel_TB138,0.0
fiBaseModel_TB145,0.0
fiBaseModel_TB15,0.0
fiBaseModel_TB175,0.0
fiBaseModel_TB180,0.0
fiBaseModel_TB21,0.0
fiBaseModel_TB2200,0.0
fiBaseModel_TB016,0.0
fiBaseModel_TB020,0.0
fiBaseModel_SUPER 300,0.0
fiBaseModel_TB035,0.0
fiBaseModel_TB045,0.0
fiBaseModel_TB070,0.0
fiBaseModel_TB108,0.0
fiBaseModel_TB125,0.0
fiBaseModel_T644,0.0
fiBaseModel_T7,0.0
fiBaseModel_T744,0.0
fiBaseModel_T85,0.0
fiBaseModel_T9,0.0
fiBaseModel_TB025,0.0
fiBaseModel_SV100,0.0
fiBaseModel_T105,0.0
fiBaseModel_T133,0.0
fiBaseModel_T135,0.0
fiBaseModel_T140,0.0
fiBaseModel_T153,0.0
fiBaseModel_SOLAR 55,0.0
fiBaseModel_SOLAR 70,0.0
fiBaseModel_SOLAR 75,0.0
fiBaseModel_SOLAR 470,0.0
fiBaseModel_SOLAR035,0.0
fiBaseModel_SOLAR170,0.0
fiBaseModel_SR70,0.0
fiBaseModel_SOLAR 255,0.0
fiBaseModel_SOLAR 280,0.0
fiBaseModel_SOLAR 290,0.0
fiBaseModel_SOLAR 330,0.0
fiBaseModel_SOLAR 340,0.0
fiBaseModel_SOLAR 400,0.0
fiBaseModel_SOLAR 420,0.0
fiBaseModel_SOLAR S015,0.0
fiBaseModel_ROBOT 1110,0.0
fiBaseModel_ROBOT 170,0.0
fiBaseModel_ROBOT 185,0.0
fiBaseModel_ROBOT 190,0.0
fiBaseModel_S130,0.0
fiBaseModel_S150,0.0
fiBaseModel_SK120,0.0
fiBaseModel_SK13,0.0
fiBaseModel_SK130,0.0
fiBaseModel_SK210,0.0
fiBaseModel_SK140,0.0
fiBaseModel_SK15,0.0
fiBaseModel_SK150,0.0
fiBaseModel_SK160,0.0
fiBaseModel_SK042,0.0
fiBaseModel_SK045,0.0
fiBaseModel_SK05,0.0
fiBaseModel_SK07,0.0
fiBaseModel_SK100,0.0
fiBaseModel_SK135,0.0
fiBaseModel_RC85,0.0
fiBaseModel_RCV,0.0
fiBaseModel_RD8,0.0
fiBaseModel_SE130,0.0
fiBaseModel_SE200,0.0
fiBaseModel_SE210,0.0
fiBaseModel_SE240,0.0
fiBaseModel_SE250,0.0
fiBaseModel_SE280,0.0
fiBaseModel_ROBOT 1105,0.0
fiBaseModel_S280,0.0
fiBaseModel_S330,0.0
fiBaseModel_S450,0.0
fiBaseModel_S500,0.0
fiBaseModel_S600,0.0
fiBaseModel_SCL515,0.0
fiBaseModel_SD250,0.0
fiBaseModel_S160,0.0
fiBaseModel_S260,0.0
fiBaseModel_S265,0.0
fiBaseModel_SE350,0.0
fiBaseModel_SK818,0.0
fiBaseModel_SK820,0.0
fiBaseModel_SKL814,0.0
fiBaseModel_SKL823,0.0
fiBaseModel_SKL824,0.0
fiBaseModel_SK480,0.0
fiBaseModel_SK50,0.0
fiBaseModel_SK500,0.0
fiBaseModel_SK60,0.0
fiBaseModel_SK1020,0.0
fiBaseModel_SK70,0.0
fiBaseModel_SK30,0.0
fiBaseModel_SK300,0.0
fiBaseModel_SK330,0.0
fiBaseModel_SK35,0.0
fiBaseModel_SK350,0.0
fiBaseModel_SK40,0.0
fiBaseModel_SK400,0.0
fiBaseModel_SK45,0.0
fiBaseModel_SK200,0.0
fiBaseModel_SK600,0.0
fiBaseModel_SK1026,0.0
fiBaseModel_SK115,0.0
fiBaseModel_SK024,0.0
fiBaseModel_SK025,0.0
fiBaseModel_SK027,0.0
fiBaseModel_SK03,0.0
fiBaseModel_SK030,0.0
fiBaseModel_SK032,0.0
fiBaseModel_SK035,0.0
fiBaseModel_SK815,0.0
fiBaseModel_SE450,0.0
fiBaseModel_SE50,0.0
fiBaseModel_SH120,0.0
fiBaseModel_SH200,0.0
fiBaseModel_SH75,0.0
fiBaseModel_SK007,0.0
fiBaseModel_SK013,0.0
fiBaseModel_SK015,0.0
fiBaseModel_SK75,0.0
fiBaseModel_SK80,0.0
fiBaseModel_SK04,0.0
fiBaseModel_L783,0.0
fiBaseModel_L90,0.0
fiBaseModel_LB110,0.0
fiBaseModel_L45,0.0
fiBaseModel_L455,0.0
fiBaseModel_L50,0.0
fiBaseModel_L509,0.0
fiBaseModel_L524,0.0
fiBaseModel_L538,0.0
fiBaseModel_MS2802,0.0
fiBaseModel_L544,0.0
fiBaseModel_L320,0.0
fiBaseModel_L330,0.0
fiBaseModel_L3400,0.0
fiBaseModel_L3430,0.0
fiBaseModel_L35,0.0
fiBaseModel_L3830,0.0
fiBaseModel_L39,0.0
fiBaseModel_L40,0.0
fiBaseModel_L541,0.0
fiBaseModel_L1340,0.0
fiBaseModel_KX151,0.0
fiBaseModel_KX161,0.0
fiBaseModel_KX40,0.0
fiBaseModel_KX41,0.0
fiBaseModel_KX61,0.0
fiBaseModel_KX91,0.0
fiBaseModel_KZ110,0.0
fiBaseModel_KZ65,0.0
fiBaseModel_L775,0.0
fiBaseModel_KSS95,0.0
fiBaseModel_KV4,0.0
fiBaseModel_KX025,0.0
fiBaseModel_KX045,0.0
fiBaseModel_KX101,0.0
fiBaseModel_KX121,0.0
fiBaseModel_L564,0.0
fiBaseModel_L565,0.0
fiBaseModel_L60,0.0
fiBaseModel_L70,0.0
fiBaseModel_KSS90,0.0
saledate_1994-05-03,0.0
saledate_1994-05-04,0.0
saledate_1994-05-05,0.0
saledate_1994-05-06,0.0
saledate_1994-05-07,0.0
saledate_1994-05-10,0.0
saledate_1994-05-11,0.0
saledate_1994-05-12,0.0
saledate_1994-04-18,0.0
fiBaseModel_L20,0.0
saledate_1994-04-22,0.0
saledate_1994-04-28,0.0
saledate_1994-04-29,0.0
saledate_1994-04-30,0.0
fiBaseModel_LS130,0.0
fiBaseModel_LS140,0.0
fiBaseModel_LS150,0.0
fiBaseModel_LS160,0.0
fiBaseModel_LS1600,0.0
fiBaseModel_LS170,0.0
saledate_1994-04-19,0.0
fiBaseModel_L220,0.0
fiBaseModel_L25,0.0
fiBaseModel_L255,0.0
fiBaseModel_L270,0.0
fiBaseModel_L2800,0.0
fiBaseModel_L30,0.0
fiBaseModel_L3130,0.0
saledate_1994-06-02,0.0
saledate_1994-06-04,0.0
saledate_1994-05-26,0.0
saledate_1994-06-11,0.0
saledate_1994-06-15,0.0
saledate_1994-06-16,0.0
saledate_1994-06-18,0.0
saledate_1994-06-21,0.0
saledate_1994-05-14,0.0
saledate_1994-05-18,0.0
saledate_1994-05-19,0.0
saledate_1994-05-21,0.0
saledate_1994-05-25,0.0
saledate_1994-06-09,0.0
fiBaseModel_JZ70,0.0
fiBaseModel_IT24,0.0
fiBaseModel_IT38,0.0
fiBaseModel_IT62,0.0
fiBaseModel_JS130,0.0
fiBaseModel_JS160,0.0
fiBaseModel_JS180,0.0
fiBaseModel_JS200,0.0
fiBaseModel_HSL600,0.0
fiBaseModel_L130,0.0
fiBaseModel_HSL810,0.0
fiBaseModel_HW180,0.0
fiBaseModel_IS30,0.0
fiModelDesc_LK850-MARK II,0.0
fiBaseModel_IT14,0.0
fiBaseModel_IT18,0.0
fiBaseModel_KLD70,0.0
fiBaseModel_KLD88,0.0
fiBaseModel_KSS110,0.0
fiBaseModel_HSL610,0.0
fiBaseModel_HE220,0.0
fiBaseModel_HE280,0.0
fiBaseModel_HE360,0.0
fiBaseModel_HE450,0.0
fiBaseModel_HE50,0.0
fiBaseModel_HL17,0.0
fiBaseModel_K903,0.0
fiBaseModel_K904,0.0
fiBaseModel_K905,0.0
fiBaseModel_JZ140,0.0
fiBaseModel_K909,0.0
fiBaseModel_K912,0.0
fiBaseModel_K914,0.0
fiBaseModel_K916,0.0
fiBaseModel_JS220,0.0
fiBaseModel_JS240,0.0
fiBaseModel_JS260,0.0
fiBaseModel_JS330,0.0
fiBaseModel_JS460,0.0
fiBaseModel_JS70,0.0
fiBaseModel_K907,0.0
fiBaseModel_KBD65,0.0
fiBaseModel_KH040,0.0
fiBaseModel_KH101,0.0
fiBaseModel_KH125,0.0
fiBaseModel_KH151,0.0
fiBaseModel_KH170,0.0
fiBaseModel_KH191,0.0
fiBaseModel_L140,0.0
fiBaseModel_L150,0.0
fiBaseModel_KSS115,0.0
fiBaseModel_L170,0.0
fiBaseModel_L175,0.0
fiBaseModel_L180,0.0
fiBaseModel_L185,0.0
fiBaseModel_L190,0.0
fiBaseModel_KZ70,0.0
fiBaseModel_L110,0.0
fiBaseModel_L1100,0.0
fiBaseModel_L120,0.0
fiBaseModel_L125,0.0
fiBaseModel_L160,0.0
fiBaseModel_KSS60,0.0
fiBaseModel_KSS65,0.0
fiBaseModel_KSS70,0.0
fiBaseModel_KSS80,0.0
fiBaseModel_KH50,0.0
fiBaseModel_KH60,0.0
fiBaseModel_KH61,0.0
fiBaseModel_KH90,0.0
fiBaseModel_KK113,0.0
fiBaseModel_K935,0.0
fiBaseModel_KL405,0.0
fiBaseModel_KLD65,0.0
fiBaseModel_KH24,0.0
fiBaseModel_KH26,0.0
fiBaseModel_KH27,0.0
fiBaseModel_KH28,0.0
fiBaseModel_KH30,0.0
fiBaseModel_KH33,0.0
fiBaseModel_KH40,0.0
fiBaseModel_KH45,0.0
fiBaseModel_KK216,0.0
fiBaseModel_ME1503,0.0
fiBaseModel_ME2203,0.0
fiBaseModel_ME2503,0.0
fiBaseModel_ME2702,0.0
fiBaseModel_ME30,0.0
fiBaseModel_MS070,0.0
fiBaseModel_MS090,0.0
fiBaseModel_MS110,0.0
fiBaseModel_MS120,0.0
fiBaseModel_LS180,0.0
fiBaseModel_MS180,0.0
fiBaseModel_MS230,0.0
fiBaseModel_MS240,0.0
fiBaseModel_MM35,0.0
fiBaseModel_MM40,0.0
fiBaseModel_MM45,0.0
fiBaseModel_MM555,0.0
fiBaseModel_MM57,0.0
fiBaseModel_MS035,0.0
fiBaseModel_MS140,0.0
fiBaseModel_MF640,0.0
fiBaseModel_MF650,0.0
fiBaseModel_MF66,0.0
fiBaseModel_MF660,0.0
fiBaseModel_MEGA 200,0.0
fiBaseModel_MEGA 300,0.0
fiBaseModel_MEGA 400,0.0
fiBaseModel_MEGA160,0.0
fiBaseModel_MEGA300,0.0
fiBaseModel_ME12002,0.0
fiBaseModel_MF44,0.0
fiBaseModel_ME3003,0.0
fiBaseModel_ME3503,0.0
fiBaseModel_ME3703,0.0
fiBaseModel_ME5002,0.0
fiBaseModel_ME5003,0.0
fiBaseModel_ME6003,0.0
fiBaseModel_ME8002,0.0
fiBaseModel_MEGA 160,0.0
fiBaseModel_MD4810,0.0
fiBaseModel_MEGA400,0.0
fiBaseModel_MX55,0.0
fiBaseModel_MX6,0.0
fiBaseModel_MX8,0.0
fiBaseModel_MX9,0.0
fiBaseModel_MX222,0.0
fiBaseModel_MX225,0.0
fiBaseModel_MX255,0.0
fiBaseModel_MX272,0.0
fiBaseModel_MX292,0.0
fiBaseModel_MS040,0.0
fiBaseModel_MX35,0.0
fiBaseModel_MX352,0.0
fiBaseModel_MT55,0.0
fiBaseModel_MX030,0.0
fiBaseModel_MX132,0.0
fiBaseModel_MX14,0.0
fiBaseModel_MX15,0.0
fiBaseModel_MX182,0.0
fiBaseModel_MX202,0.0
fiBaseModel_MS280,0.0
fiBaseModel_MX3,0.0
fiBaseModel_MS062,0.0
fiBaseModel_MG747,0.0
fiBaseModel_MICRO,0.0
fiBaseModel_MINI CX,0.0
fiBaseModel_ML48,0.0
fiBaseModel_ML72,0.0
fiBaseModel_MM20,0.0
fiBaseModel_MM25,0.0
fiBaseModel_MM30,0.0
fiBaseModel_MX502,0.0
fiBaseModel_MF7500,0.0
fiBaseModel_MF77,0.0
fiBaseModel_MG100,0.0
fiBaseModel_MG150,0.0
fiBaseModel_MG300,0.0
fiBaseModel_MG400,0.0
fiBaseModel_MG500,0.0
fiBaseModel_MX422,0.0
fiBaseModel_MX45,0.0
fiBaseModel_MX452,0.0
fiBaseModel_MF70,0.0
fiBaseModel_LK1150,0.0
fiBaseModel_LK1500,0.0
fiBaseModel_LX100,0.0
fiBaseModel_LX150,0.0
fiBaseModel_LX170,0.0
fiBaseModel_LX20,0.0
fiBaseModel_LX200,0.0
fiBaseModel_LX30,0.0
fiBaseModel_LX40,0.0
fiBaseModel_MF60,0.0
fiBaseModel_LW130,0.0
fiBaseModel_LW170,0.0
fiBaseModel_LW190,0.0
fiBaseModel_LW230,0.0
fiBaseModel_LW270,0.0
fiBaseModel_LW50,0.0
fiBaseModel_LW80,0.0
fiBaseModel_LW90,0.0
fiBaseModel_LS5400,0.0
fiBaseModel_LS5800,0.0
fiBaseModel_LX465,0.0
fiBaseModel_LK600,0.0
fiBaseModel_LK650,0.0
fiBaseModel_LK700,0.0
fiBaseModel_LK850,0.0
fiBaseModel_LK900,0.0
fiBaseModel_LL40,0.0
fiBaseModel_LS120,0.0
fiBaseModel_LS125,0.0
fiBaseModel_LK1600,0.0
fiBaseModel_LD50,0.0
fiBaseModel_LK300,0.0
fiBaseModel_LK350,0.0
fiBaseModel_LK400,0.0
fiBaseModel_LK450,0.0
fiBaseModel_LK500,0.0
fiBaseModel_LK550,0.0
fiBaseModel_LB115,0.0
fiBaseModel_LB90,0.0
fiBaseModel_LB95,0.0
fiBaseModel_LC80,0.0
fiBaseModel_LK200,0.0
fiBaseModel_M850,0.0
fiBaseModel_MC,0.0
fiBaseModel_MC110,0.0
fiBaseModel_MC60,0.0
fiBaseModel_MC80,0.0
fiBaseModel_MC90,0.0
fiBaseModel_LX985,0.0
fiBaseModel_M2208,0.0
fiBaseModel_M500,0.0
fiBaseModel_LS6400,0.0
fiBaseModel_M600,0.0
fiBaseModel_M65,0.0
fiBaseModel_M650,0.0
fiBaseModel_LX485,0.0
fiBaseModel_LX50,0.0
fiBaseModel_LX70,0.0
fiBaseModel_LX855,0.0
fiBaseModel_MF470,0.0
fiBaseModel_MF50,0.0
fiBaseModel_MF55,0.0
fiBaseModel_M550,0.0
fiBaseModel_LS7400,0.0
fiBaseModel_LS78,0.0
fiBaseModel_LT185,0.0
fiBaseModel_LV80,0.0
fiBaseModel_LW110,0.0
fiBaseModel_LS2650,0.0
fiBaseModel_LS2700,0.0
fiBaseModel_LS2800,0.0
fiBaseModel_LS3400,0.0
fiBaseModel_M750,0.0
fiBaseModel_LS4300,0.0
fiBaseModel_LS4800,0.0
fiBaseModel_MD140,0.0
fiBaseModel_MD180,0.0
fiBaseModel_MD200,0.0
fiBaseModel_MD240,0.0
fiBaseModel_MD300,0.0
fiBaseModel_MD320,0.0
fiBaseModel_MD400,0.0
fiBaseModel_MD450,0.0
fiBaseModel_LS3900,0.0
fiModelSeries_-3H,0.0
fiModelSeries_-3LC,0.0
fiModelSeries_-3M,0.0
fiModelSeries_-3PT,0.0
fiModelSeries_-21A,0.0
fiModelSeries_-2A,0.0
fiModelSeries_-2C,0.0
fiModelSeries_-2E,0.0
fiModelSeries_-2LC,0.0
fiBaseModel_TB007,0.0
fiModelSeries_-3C,0.0
fiModelSeries_-17,0.0
fiModelSeries_-18,0.0
fiModelSeries_-1B,0.0
fiModelSeries_-1C,0.0
fiModelSeries_-20,0.0
fiModelSeries_-21,0.0
saledate_1993-06-29,0.0
saledate_1993-07-10,0.0
fiModelSeries_-2N,0.0
fiSecondaryDesc_W,0.0
fiSecondaryDesc_WD,0.0
fiSecondaryDesc_WT,0.0
fiSecondaryDesc_WX,0.0
fiSecondaryDesc_X,0.0
fiSecondaryDesc_XL,0.0
fiSecondaryDesc_XLT,0.0
fiSecondaryDesc_XP,0.0
fiSecondaryDesc_UR,0.0
fiModelSeries_-3EO,0.0
fiSecondaryDesc_USBL,0.0
fiSecondaryDesc_USR,0.0
fiSecondaryDesc_USRK,0.0
fiSecondaryDesc_V,0.0
fiModelSeries_-4,0.0
fiModelSeries_-5A,0.0
fiModelSeries_-5E,0.0
fiModelSeries_-5F,0.0
fiModelSeries_-5H,0.0
fiModelSeries_-5LC,0.0
fiSecondaryDesc_URG,0.0
saledate_1993-05-08,0.0
saledate_1993-05-11,0.0
saledate_1993-05-12,0.0
saledate_1993-05-13,0.0
fiModelSeries_21KomStat,0.0
fiModelSeries_21KomStatII,0.0
fiModelSeries_22,0.0
fiModelSeries_2B,0.0
fiModelSeries_2T,0.0
saledate_1993-07-14,0.0
fiModelSeries_3C,0.0
fiModelSeries_14FT,0.0
fiModelSeries_15,0.0
fiModelSeries_16,0.0
fiModelSeries_17,0.0
fiModelSeries_18,0.0
fiModelSeries_1970,0.0
fiModelSeries_20,0.0
fiModelSeries_-7B,0.0
fiModelSeries_-7E,0.0
fiModelSeries_3A,0.0
saledate_1993-07-15,0.0
saledate_1993-07-17,0.0
saledate_1993-07-20,0.0
saledate_1993-07-22,0.0
saledate_1993-06-05,0.0
saledate_1993-06-15,0.0
saledate_1993-06-17,0.0
saledate_1993-06-19,0.0
saledate_1993-06-22,0.0
saledate_1993-05-05,0.0
saledate_1993-05-15,0.0
saledate_1993-05-18,0.0
saledate_1993-05-21,0.0
saledate_1993-05-22,0.0
saledate_1993-05-25,0.0
saledate_1993-05-27,0.0
saledate_1993-06-03,0.0
saledate_1993-04-27,0.0
saledate_1993-04-28,0.0
saledate_1993-05-01,0.0
saledate_1993-06-26,0.0
saledate_1993-08-07,0.0
saledate_1993-08-12,0.0
saledate_1993-08-17,0.0
saledate_1993-08-20,0.0
fiSecondaryDesc_PTC,0.0
fiSecondaryDesc_Q,0.0
fiSecondaryDesc_R-2,0.0
fiSecondaryDesc_RC,0.0
fiSecondaryDesc_NE,0.0
fiSecondaryDesc_ZTS,0.0
fiSecondaryDesc_NLC,0.0
fiSecondaryDesc_NX,0.0
fiSecondaryDesc_PG,0.0
fiSecondaryDesc_PL,0.0
fiSecondaryDesc_PS,0.0
fiSecondaryDesc_MRX,0.0
fiSecondaryDesc_MSR,0.0
fiSecondaryDesc_MSR SPIN ACE,0.0
fiSecondaryDesc_MT,0.0
fiSecondaryDesc_NL,0.0
saledate_1993-10-12,0.0
saledate_1993-10-13,0.0
saledate_1993-09-14,0.0
saledate_1993-09-16,0.0
saledate_1993-09-18,0.0
saledate_1993-09-21,0.0
saledate_1993-09-23,0.0
saledate_1993-09-25,0.0
saledate_1993-09-28,0.0
saledate_1993-08-06,0.0
saledate_1993-08-21,0.0
saledate_1993-08-24,0.0
saledate_1993-08-25,0.0
saledate_1993-08-26,0.0
saledate_1993-08-28,0.0
saledate_1993-09-09,0.0
saledate_1993-09-10,0.0
saledate_1993-09-11,0.0
saledate_1993-07-24,0.0
saledate_1993-07-31,0.0
saledate_1993-09-30,0.0
fiSecondaryDesc_SRDZ,0.0
fiSecondaryDesc_SRLC,0.0
fiSecondaryDesc_STD,0.0
fiSecondaryDesc_SU,0.0
fiSecondaryDesc_SB,0.0
fiSecondaryDesc_SF,0.0
fiSecondaryDesc_SJ,0.0
fiSecondaryDesc_SL,0.0
fiSecondaryDesc_SP,0.0
fiSecondaryDesc_MU,0.0
fiSecondaryDesc_ZX,0.0
fiModelSeries_#NAME?,0.0
fiModelSeries_-1.50E+01,0.0
fiModelSeries_-11,0.0
fiModelSeries_-16,0.0
fiSecondaryDesc_ZF,0.0
fiSecondaryDesc_ZHS,0.0
fiSecondaryDesc_ZHS G,0.0
fiSecondaryDesc_ZT,0.0
fiSecondaryDesc_ZTM,0.0
fiSecondaryDesc_SPIN ACE,0.0
fiSecondaryDesc_NC,0.0
fiSecondaryDesc_LGP,0.0
fiSecondaryDesc_LR,0.0
fiSecondaryDesc_LS,0.0
fiSecondaryDesc_LT,0.0
fiSecondaryDesc_LX,0.0
fiSecondaryDesc_MC,0.0
fiSecondaryDesc_MR,0.0
fiSecondaryDesc_TC,0.0
fiSecondaryDesc_T,0.0
fiSecondaryDesc_TM,0.0
fiSecondaryDesc_TP,0.0
fiSecondaryDesc_TTL,0.0
fiSecondaryDesc_U,0.0
fiSecondaryDesc_UNA,0.0
fiSecondaryDesc_SUPER LE,0.0
fiSecondaryDesc_SUPER M PLUS,0.0
fiSecondaryDesc_SUPER R,0.0
fiSecondaryDesc_SX,0.0
fiSecondaryDesc_SXT,0.0
fiSecondaryDesc_THF,0.0
saledate_1992-12-19,0.0
saledate_1993-01-23,0.0
saledate_1993-01-30,0.0
saledate_1993-02-17,0.0
saledate_1993-02-19,0.0
saledate_1993-02-20,0.0
saledate_1993-02-25,0.0
fiModelDescriptor_LM,0.0
fiModelDescriptor_LN,0.0
fiModelSeries_-7K,0.0
fiModelDescriptor_LS,0.0
fiModelDescriptor_LT,0.0
fiModelDescriptor_LU,0.0
fiModelDescriptor_LCR,0.0
fiModelDescriptor_LCRTS,0.0
fiModelDescriptor_LE,0.0
fiModelDescriptor_LGPVP,0.0
fiModelDescriptor_LITRONIC,0.0
fiModelDescriptor_LK,0.0
fiModelDescriptor_LRR,0.0
saledate_1993-04-19,0.0
saledate_1993-04-20,0.0
saledate_1993-04-21,0.0
saledate_1993-04-22,0.0
saledate_1993-04-24,0.0
saledate_1993-03-25,0.0
saledate_1993-03-27,0.0
saledate_1993-03-30,0.0
saledate_1993-04-02,0.0
saledate_1993-03-23,0.0
saledate_1993-04-06,0.0
saledate_1993-04-07,0.0
saledate_1993-04-08,0.0
saledate_1993-02-27,0.0
saledate_1993-03-02,0.0
saledate_1993-03-09,0.0
saledate_1993-03-11,0.0
saledate_1993-03-12,0.0
saledate_1993-03-17,0.0
saledate_1993-03-18,0.0
saledate_1993-04-03,0.0
fiModelDescriptor_SE,0.0
fiModelDescriptor_SERIES3,0.0
fiModelDescriptor_SITEMASTER,0.0
fiModelDescriptor_SLGP,0.0
fiModelDescriptor_SM,0.0
fiModelDescriptor_SR,0.0
fiModelDescriptor_SRDZ,0.0
fiModelDescriptor_NSUC,0.0
fiModelDescriptor_P,0.0
fiModelDescriptor_LL,0.0
fiModelDescriptor_PRO,0.0
fiModelDescriptor_RR,0.0
fiModelDescriptor_RTS,0.0
fiModelDescriptor_S,0.0
fiModelDescriptor_SA,0.0
fiModelDescriptor_LongReach,0.0
fiModelDescriptor_M,0.0
fiModelDescriptor_ME,0.0
fiModelDescriptor_MH,0.0
fiModelDescriptor_NLC,0.0
fiModelDescriptor_PLUS,0.0
fiModelDescriptor_K3,0.0
fiModelDescriptor_K5,0.0
fiModelDescriptor_KA,0.0
fiModelDescriptor_KBNA,0.0
fiModelDescriptor_LC8,0.0
fiModelDescriptor_LCH,0.0
fiModelDescriptor_HT,0.0
fiModelDescriptor_High Lift,0.0
fiModelDescriptor_HighLift,0.0
fiModelDescriptor_TK,0.0
fiModelDescriptor_III,0.0
fiModelDescriptor_IV,0.0
fiModelDescriptor_K,0.0
fiModelDescriptor_SRLC,0.0
fiModelDescriptor_SSR,0.0
fiModelDescriptor_SU,0.0
fiModelDescriptor_SUPER,0.0
fiModelDescriptor_SUPER K,0.0
fiModelDescriptor_T,0.0
fiModelDescriptor_TC,0.0
