per_idx,cat_idx,dt_idx,et_idx,geo_idx,is_adj,val
596,5,2,0,3,0,10.5
597,5,2,0,3,0,8.4
598,5,2,0,3,0,9.2
599,5,2,0,3,0,6.4
600,5,2,0,3,0,3.6
589,5,0,2,3,0,10
590,5,0,2,3,0,11
591,5,0,2,3,0,10
592,5,0,2,3,0,11
593,5,0,2,3,0,11
594,5,0,2,3,0,10
595,5,0,2,3,0,9
596,5,0,2,3,0,9
597,5,0,2,3,0,9
598,5,0,2,3,0,9
599,5,0,2,3,0,9
600,5,0,2,3,0,10
589,5,2,0,4,0,28.9
590,5,2,0,4,0,30.4
591,5,2,0,4,0,35.1
592,5,2,0,4,0,32.6
593,5,2,0,4,0,33.4
594,5,2,0,4,0,33.4
595,5,2,0,4,0,28.1
596,5,2,0,4,0,25.8
597,5,2,0,4,0,25.4
598,5,2,0,4,0,21.6
599,5,2,0,4,0,15.2
600,5,2,0,4,0,13.7
589,5,0,2,4,0,6
590,5,0,2,4,0,6
591,5,0,2,4,0,6
592,5,0,2,4,0,6
593,5,0,2,4,0,6
594,5,0,2,4,0,6
595,5,0,2,4,0,7
596,5,0,2,4,0,6
597,5,0,2,4,0,6
598,5,0,2,4,0,6
599,5,0,2,4,0,6
600,5,0,2,4,0,7
589,5,2,0,5,0,8.3
590,5,2,0,5,0,12.5
591,5,2,0,5,0,13.6
592,5,2,0,5,0,14.6
593,5,2,0,5,0,13.8
594,5,2,0,5,0,13.4
595,5,2,0,5,0,13.7
596,5,2,0,5,0,12
597,5,2,0,5,0,10.1
598,5,2,0,5,0,9.7
599,5,2,0,5,0,6.5
600,5,2,0,5,0,5.2
589,5,0,2,5,0,8
590,5,0,2,5,0,8
591,5,0,2,5,0,8
592,5,0,2,5,0,8
593,5,0,2,5,0,8
594,5,0,2,5,0,8
595,5,0,2,5,0,8
596,5,0,2,5,0,8
597,5,0,2,5,0,7
598,5,0,2,5,0,9
599,5,0,2,5,0,9
600,5,0,2,5,0,10
589,5,3,0,1,0,20.4
590,5,3,0,1,0,24.5
591,5,3,0,1,0,19.5
592,5,3,0,1,0,25.7
593,5,3,0,1,0,23.9
594,5,3,0,1,0,35.3
595,5,3,0,1,0,25.6
596,5,3,0,1,0,20.6
597,5,3,0,1,0,23.4
598,5,3,0,1,0,21.4
599,5,3,0,1,0,14.8
600,5,3,0,1,0,11
589,5,0,3,1,0,11
590,5,0,3,1,0,11
591,5,0,3,1,0,11
592,5,0,3,1,0,11
593,5,0,3,1,0,11
594,5,0,3,1,0,11
595,5,0,3,1,0,11
596,5,0,3,1,0,11
597,5,0,3,1,0,12
598,5,0,3,1,0,13
599,5,0,3,1,0,13
600,5,0,3,1,0,14
589,6,1,0,1,0,1002.4
590,6,1,0,1,0,989.6
591,6,1,0,1,0,988.6
592,6,1,0,1,0,999.9
593,6,1,0,1,0,995.4
594,6,1,0,1,0,992.6
595,6,1,0,1,0,983.2
596,6,1,0,1,0,963.7
597,6,1,0,1,0,926.5
598,6,1,0,1,0,892.9
599,6,1,0,1,0,845.8
600,6,1,0,1,0,780.9
589,6,0,1,1,0,2
590,6,0,1,1,0,2
591,6,0,1,1,0,2
592,6,0,1,1,0,2
593,6,0,1,1,0,2
594,6,0,1,1,0,2
595,6,0,1,1,0,2
596,6,0,1,1,0,2
597,6,0,1,1,0,2
598,6,0,1,1,0,2
599,6,0,1,1,0,2
600,6,0,1,1,0,2
589,6,1,0,1,1,1041
590,6,1,0,1,1,1025
591,6,1,0,1,1,1014
592,6,1,0,1,1,1009
593,6,1,0,1,1,991
594,6,1,0,1,1,975
595,6,1,0,1,1,955
596,6,1,0,1,1,936
597,6,1,0,1,1,904
598,6,1,0,1,1,876
599,6,1,0,1,1,842
600,6,1,0,1,1,806
589,6,1,0,2,0,155
590,6,1,0,2,0,153.4
591,6,1,0,2,0,156.2
592,6,1,0,2,0,156.4
593,6,1,0,2,0,155.7
594,6,1,0,2,0,171.1
595,6,1,0,2,0,172.6
596,6,1,0,2,0,175.4
597,6,1,0,2,0,174.5
598,6,1,0,2,0,172.6
599,6,1,0,2,0,163.5
600,6,1,0,2,0,157.3
589,6,0,1,2,0,5
590,6,0,1,2,0,5
591,6,0,1,2,0,5
592,6,0,1,2,0,5
593,6,0,1,2,0,5
594,6,0,1,2,0,5
595,6,0,1,2,0,5
596,6,0,1,2,0,5
597,6,0,1,2,0,5
598,6,0,1,2,0,5
599,6,0,1,2,0,5
600,6,0,1,2,0,5
589,6,1,0,2,1,158
590,6,1,0,2,1,159
591,6,1,0,2,1,160
592,6,1,0,2,1,158
593,6,1,0,2,1,156
594,6,1,0,2,1,169
595,6,1,0,2,1,169
596,6,1,0,2,1,172
597,6,1,0,2,1,171
598,6,1,0,2,1,170
599,6,1,0,2,1,162
600,6,1,0,2,1,160
589,6,1,0,3,0,158.3
590,6,1,0,3,0,152.5
591,6,1,0,3,0,150.1
592,6,1,0,3,0,152.9
593,6,1,0,3,0,151.2
594,6,1,0,3,0,147.3
595,6,1,0,3,0,150.4
596,6,1,0,3,0,145.1
597,6,1,0,3,0,131.9
598,6,1,0,3,0,123.9
599,6,1,0,3,0,113.5
600,6,1,0,3,0,103.9
589,6,0,1,3,0,4
590,6,0,1,3,0,5
591,6,0,1,3,0,5
592,6,0,1,3,0,5
593,6,0,1,3,0,5
594,6,0,1,3,0,5
595,6,0,1,3,0,5
596,6,0,1,3,0,6
597,6,0,1,3,0,6
598,6,0,1,3,0,6
599,6,0,1,3,0,6
600,6,0,1,3,0,6
589,6,1,0,3,1,166
590,6,1,0,3,1,161
591,6,1,0,3,1,158
592,6,1,0,3,1,158
593,6,1,0,3,1,152
594,6,1,0,3,1,144
595,6,1,0,3,1,144
596,6,1,0,3,1,139
597,6,1,0,3,1,127
598,6,1,0,3,1,119
599,6,1,0,3,1,112
600,6,1,0,3,1,106
589,6,1,0,4,0,421
590,6,1,0,4,0,416.3
591,6,1,0,4,0,416.6
592,6,1,0,4,0,421.3
593,6,1,0,4,0,419.8
594,6,1,0,4,0,410
595,6,1,0,4,0,401.5
596,6,1,0,4,0,385.8
597,6,1,0,4,0,373
598,6,1,0,4,0,360.5
599,6,1,0,4,0,345.4
600,6,1,0,4,0,311.6
589,6,0,1,4,0,3
590,6,0,1,4,0,3
591,6,0,1,4,0,3
592,6,0,1,4,0,3
593,6,0,1,4,0,3
594,6,0,1,4,0,3
595,6,0,1,4,0,3
596,6,0,1,4,0,3
597,6,0,1,4,0,3
598,6,0,1,4,0,3
599,6,0,1,4,0,3
600,6,0,1,4,0,3
589,6,1,0,4,1,438
590,6,1,0,4,1,429
591,6,1,0,4,1,423
592,6,1,0,4,1,421
593,6,1,0,4,1,416
594,6,1,0,4,1,402
595,6,1,0,4,1,391
596,6,1,0,4,1,376
597,6,1,0,4,1,364
598,6,1,0,4,1,355
599,6,1,0,4,1,345
600,6,1,0,4,1,325
589,6,1,0,5,0,268.1
590,6,1,0,5,0,267.4
591,6,1,0,5,0,265.6
592,6,1,0,5,0,269.4
593,6,1,0,5,0,268.8
594,6,1,0,5,0,264.3
595,6,1,0,5,0,258.7
596,6,1,0,5,0,257.4
597,6,1,0,5,0,247.1
598,6,1,0,5,0,235.9
599,6,1,0,5,0,223.4
600,6,1,0,5,0,208.1
589,6,0,1,5,0,4
590,6,0,1,5,0,5
591,6,0,1,5,0,5
592,6,0,1,5,0,5
593,6,0,1,5,0,5
594,6,0,1,5,0,5
595,6,0,1,5,0,5
596,6,0,1,5,0,5
597,6,0,1,5,0,5
598,6,0,1,5,0,5
599,6,0,1,5,0,5
600,6,0,1,5,0,5
589,6,1,0,5,1,279
590,6,1,0,5,1,276
591,6,1,0,5,1,273
592,6,1,0,5,1,272
593,6,1,0,5,1,267
594,6,1,0,5,1,260
595,6,1,0,5,1,251
596,6,1,0,5,1,249
597,6,1,0,5,1,242
598,6,1,0,5,1,232
599,6,1,0,5,1,223
600,6,1,0,5,1,215
589,6,2,0,1,0,559.2
590,6,2,0,1,0,548.1
591,6,2,0,1,0,540.5
592,6,2,0,1,0,542.5
593,6,2,0,1,0,535.9
594,6,2,0,1,0,525.2
595,6,2,0,1,0,513.7
596,6,2,0,1,0,504.7
597,6,2,0,1,0,476.7
598,6,2,0,1,0,451.7
599,6,2,0,1,0,417.3
600,6,2,0,1,0,377.3
589,6,0,2,1,0,3
590,6,0,2,1,0,3
591,6,0,2,1,0,3
592,6,0,2,1,0,3
593,6,0,2,1,0,3
594,6,0,2,1,0,3
595,6,0,2,1,0,3
596,6,0,2,1,0,3
597,6,0,2,1,0,3
598,6,0,2,1,0,3
599,6,0,2,1,0,3
600,6,0,2,1,0,3
589,6,2,0,1,1,592
590,6,2,0,1,1,578
591,6,2,0,1,1,563
592,6,2,0,1,1,552
593,6,2,0,1,1,532
594,6,2,0,1,1,511
595,6,2,0,1,1,489
596,6,2,0,1,1,479
597,6,2,0,1,1,456
598,6,2,0,1,1,437
599,6,2,0,1,1,417
600,6,2,0,1,1,397
589,6,2,0,2,0,67
590,6,2,0,2,0,64.9
591,6,2,0,2,0,64
592,6,2,0,2,0,62.4
593,6,2,0,2,0,61.7
594,6,2,0,2,0,63.4
595,6,2,0,2,0,62.9
596,6,2,0,2,0,62.6
597,6,2,0,2,0,60.5
598,6,2,0,2,0,59.8
599,6,2,0,2,0,56.7
600,6,2,0,2,0,54
589,6,0,2,2,0,8
590,6,0,2,2,0,9
591,6,0,2,2,0,9
592,6,0,2,2,0,9
593,6,0,2,2,0,10
594,6,0,2,2,0,10
595,6,0,2,2,0,10
596,6,0,2,2,0,10
597,6,0,2,2,0,10
598,6,0,2,2,0,10
599,6,0,2,2,0,10
600,6,0,2,2,0,10
589,6,2,0,2,1,69
590,6,2,0,2,1,69
591,6,2,0,2,1,67
592,6,2,0,2,1,64
593,6,2,0,2,1,62
594,6,2,0,2,1,62
595,6,2,0,2,1,60
596,6,2,0,2,1,60
597,6,2,0,2,1,58
598,6,2,0,2,1,58
599,6,2,0,2,1,56
600,6,2,0,2,1,55
589,6,2,0,3,0,102.1
590,6,2,0,3,0,96.1
591,6,2,0,3,0,94.6
592,6,2,0,3,0,94.9
593,6,2,0,3,0,94.3
594,6,2,0,3,0,91.5
595,6,2,0,3,0,92.9
596,6,2,0,3,0,91
597,6,2,0,3,0,84.7
598,6,2,0,3,0,80.1
599,6,2,0,3,0,74.2
600,6,2,0,3,0,69
589,6,0,2,3,0,5
590,6,0,2,3,0,5
591,6,0,2,3,0,6
592,6,0,2,3,0,6
593,6,0,2,3,0,6
594,6,0,2,3,0,7
595,6,0,2,3,0,7
596,6,0,2,3,0,7
597,6,0,2,3,0,7
598,6,0,2,3,0,7
599,6,0,2,3,0,7
600,6,0,2,3,0,8
589,6,2,0,3,1,109
590,6,2,0,3,1,104
591,6,2,0,3,1,102
592,6,2,0,3,1,100
593,6,2,0,3,1,95
594,6,2,0,3,1,89
595,6,2,0,3,1,87
596,6,2,0,3,1,85
597,6,2,0,3,1,80
598,6,2,0,3,1,75
599,6,2,0,3,1,73
600,6,2,0,3,1,71
589,6,2,0,4,0,246.4
590,6,2,0,4,0,242
591,6,2,0,4,0,240.4
592,6,2,0,4,0,240.8
593,6,2,0,4,0,237.2
594,6,2,0,4,0,232.7
595,6,2,0,4,0,225
596,6,2,0,4,0,219.4
597,6,2,0,4,0,208.7
598,6,2,0,4,0,195.5
599,6,2,0,4,0,178.6
600,6,2,0,4,0,157.9
589,6,0,2,4,0,4
590,6,0,2,4,0,4
591,6,0,2,4,0,4
592,6,0,2,4,0,4
593,6,0,2,4,0,4
594,6,0,2,4,0,4
595,6,0,2,4,0,4
596,6,0,2,4,0,4
597,6,0,2,4,0,4
598,6,0,2,4,0,4
599,6,0,2,4,0,4
600,6,0,2,4,0,4
589,6,2,0,4,1,261
590,6,2,0,4,1,253
591,6,2,0,4,1,246
592,6,2,0,4,1,241
593,6,2,0,4,1,234
594,6,2,0,4,1,226
595,6,2,0,4,1,216
596,6,2,0,4,1,210
597,6,2,0,4,1,200
598,6,2,0,4,1,191
599,6,2,0,4,1,180
600,6,2,0,4,1,169
589,6,2,0,5,0,143.8
590,6,2,0,5,0,145
591,6,2,0,5,0,141.5
592,6,2,0,5,0,144.5
593,6,2,0,5,0,142.7
594,6,2,0,5,0,137.6
595,6,2,0,5,0,133
596,6,2,0,5,0,131.7
597,6,2,0,5,0,122.8
598,6,2,0,5,0,116.3
599,6,2,0,5,0,107.8
600,6,2,0,5,0,96.5
589,6,0,2,5,0,6
590,6,0,2,5,0,6
591,6,0,2,5,0,6
592,6,0,2,5,0,6
593,6,0,2,5,0,6
594,6,0,2,5,0,6
595,6,0,2,5,0,6
596,6,0,2,5,0,7
597,6,0,2,5,0,7
598,6,0,2,5,0,7
599,6,0,2,5,0,8
600,6,0,2,5,0,8
589,6,2,0,5,1,153
590,6,2,0,5,1,152
591,6,2,0,5,1,148
592,6,2,0,5,1,147
593,6,2,0,5,1,141
594,6,2,0,5,1,134
595,6,2,0,5,1,126
596,6,2,0,5,1,124
597,6,2,0,5,1,118
598,6,2,0,5,1,113
599,6,2,0,5,1,108
600,6,2,0,5,1,102
589,6,3,0,1,0,414.8
590,6,3,0,1,0,414
591,6,3,0,1,0,421
592,6,3,0,1,0,430.8
593,6,3,0,1,0,434.4
594,6,3,0,1,0,443
595,6,3,0,1,0,445.8
596,6,3,0,1,0,436.6
597,6,3,0,1,0,428.7
598,6,3,0,1,0,421.2
599,6,3,0,1,0,409.1
600,6,3,0,1,0,385.8
589,6,0,3,1,0,4
590,6,0,3,1,0,4
591,6,0,3,1,0,4
592,6,0,3,1,0,3
593,6,0,3,1,0,3
594,6,0,3,1,0,3
595,6,0,3,1,0,3
596,6,0,3,1,0,3
597,6,0,3,1,0,3
598,6,0,3,1,0,3
599,6,0,3,1,0,3
600,6,0,3,1,0,3
589,6,3,0,1,1,420
590,6,3,0,1,1,419
591,6,3,0,1,1,424
592,6,3,0,1,1,430
593,6,3,0,1,1,434
594,6,3,0,1,1,440
595,6,3,0,1,1,442
596,6,3,0,1,1,435
597,6,3,0,1,1,427
598,6,3,0,1,1,419
599,6,3,0,1,1,406
600,6,3,0,1,1,391
589,7,1,0,1,1,1331
590,7,1,0,1,1,1274
591,7,1,0,1,1,1195
592,7,1,0,1,1,1022
593,7,1,0,1,1,1142
594,7,1,0,1,1,1142
595,7,1,0,1,1,1087
596,7,1,0,1,1,1017
597,7,1,0,1,1,1160
598,7,1,0,1,1,1055
599,7,1,0,1,1,1076
600,7,1,0,1,1,1021
589,7,0,1,1,1,5
590,7,0,1,1,1,5
591,7,0,1,1,1,5
592,7,0,1,1,1,5
593,7,0,1,1,1,5
594,7,0,1,1,1,5
595,7,0,1,1,1,5
596,7,0,1,1,1,5
597,7,0,1,1,1,5
598,7,0,1,1,1,5
599,7,0,1,1,1,5
600,7,0,1,1,1,5
589,7,1,0,2,1,126
590,7,1,0,2,1,107
591,7,1,0,2,1,110
592,7,1,0,2,1,113
593,7,1,0,2,1,135
594,7,1,0,2,1,89
595,7,1,0,2,1,129
596,7,1,0,2,1,93
597,7,1,0,2,1,113
598,7,1,0,2,1,87
599,7,1,0,2,1,111
600,7,1,0,2,1,114
589,7,0,1,2,1,16
590,7,0,1,2,1,17
591,7,0,1,2,1,16
592,7,0,1,2,1,16
593,7,0,1,2,1,17
594,7,0,1,2,1,16
595,7,0,1,2,1,15
596,7,0,1,2,1,14
597,7,0,1,2,1,15
598,7,0,1,2,1,15
599,7,0,1,2,1,14
600,7,0,1,2,1,14
589,7,1,0,3,1,194
590,7,1,0,3,1,230
591,7,1,0,3,1,180
592,7,1,0,3,1,146
593,7,1,0,3,1,183
594,7,1,0,3,1,203
595,7,1,0,3,1,144
596,7,1,0,3,1,168
597,7,1,0,3,1,239
598,7,1,0,3,1,167
599,7,1,0,3,1,180
600,7,1,0,3,1,127
589,7,0,1,3,1,10
590,7,0,1,3,1,11
591,7,0,1,3,1,11
592,7,0,1,3,1,12
593,7,0,1,3,1,12
594,7,0,1,3,1,13
595,7,0,1,3,1,12
596,7,0,1,3,1,12
597,7,0,1,3,1,12
598,7,0,1,3,1,11
599,7,0,1,3,1,11
600,7,0,1,3,1,10
589,7,1,0,4,1,673
590,7,1,0,4,1,687
591,7,1,0,4,1,618
592,7,1,0,4,1,512
593,7,1,0,4,1,569
594,7,1,0,4,1,588
595,7,1,0,4,1,545
596,7,1,0,4,1,540
597,7,1,0,4,1,539
598,7,1,0,4,1,542
599,7,1,0,4,1,519
600,7,1,0,4,1,513
589,7,0,1,4,1,7
590,7,0,1,4,1,7
591,7,0,1,4,1,7
592,7,0,1,4,1,7
593,7,0,1,4,1,7
594,7,0,1,4,1,8
595,7,0,1,4,1,7
596,7,0,1,4,1,8
597,7,0,1,4,1,8
598,7,0,1,4,1,8
599,7,0,1,4,1,9
600,7,0,1,4,1,9
589,7,1,0,5,1,338
590,7,1,0,5,1,250
591,7,1,0,5,1,287
592,7,1,0,5,1,251
593,7,1,0,5,1,255
594,7,1,0,5,1,262
595,7,1,0,5,1,269
596,7,1,0,5,1,216
597,7,1,0,5,1,269
598,7,1,0,5,1,259
599,7,1,0,5,1,266
600,7,1,0,5,1,267
589,7,0,1,5,1,8
590,7,0,1,5,1,8
591,7,0,1,5,1,8
592,7,0,1,5,1,9
593,7,0,1,5,1,9
594,7,0,1,5,1,8
595,7,0,1,5,1,8
596,7,0,1,5,1,8
597,7,0,1,5,1,9
598,7,0,1,5,1,8
599,7,0,1,5,1,8
600,7,0,1,5,1,9
589,7,2,0,1,1,1004
590,7,2,0,1,1,930
591,7,2,0,1,1,904
592,7,2,0,1,1,795
593,7,2,0,1,1,879
594,7,2,0,1,1,850
595,7,2,0,1,1,831
596,7,2,0,1,1,712
597,7,2,0,1,1,820
598,7,2,0,1,1,749
599,7,2,0,1,1,754
600,7,2,0,1,1,686
589,7,0,2,1,1,4
590,7,0,2,1,1,4
591,7,0,2,1,1,5
592,7,0,2,1,1,5
593,7,0,2,1,1,5
594,7,0,2,1,1,5
595,7,0,2,1,1,5
596,7,0,2,1,1,5
597,7,0,2,1,1,5
598,7,0,2,1,1,5
599,7,0,2,1,1,5
600,7,0,2,1,1,5
589,7,2,0,2,1,82
590,7,2,0,2,1,73
591,7,2,0,2,1,88
592,7,2,0,2,1,86
593,7,2,0,2,1,88
594,7,2,0,2,1,65
595,7,2,0,2,1,84
596,7,2,0,2,1,66
597,7,2,0,2,1,70
598,7,2,0,2,1,57
599,7,2,0,2,1,67
600,7,2,0,2,1,61
589,7,0,2,2,1,18
590,7,0,2,2,1,19
591,7,0,2,2,1,19
592,7,0,2,2,1,19
593,7,0,2,2,1,19
594,7,0,2,2,1,19
595,7,0,2,2,1,16
596,7,0,2,2,1,14
597,7,0,2,2,1,15
598,7,0,2,2,1,14
599,7,0,2,2,1,14
600,7,0,2,2,1,13
589,7,2,0,3,1,172
590,7,2,0,3,1,180
591,7,2,0,3,1,146
592,7,2,0,3,1,124
593,7,2,0,3,1,152
594,7,2,0,3,1,171
595,7,2,0,3,1,121
596,7,2,0,3,1,126
597,7,2,0,3,1,147
598,7,2,0,3,1,136
599,7,2,0,3,1,123
600,7,2,0,3,1,89
589,7,0,2,3,1,11
590,7,0,2,3,1,11
591,7,0,2,3,1,11
592,7,0,2,3,1,12
593,7,0,2,3,1,13
594,7,0,2,3,1,13
595,7,0,2,3,1,13
596,7,0,2,3,1,12
597,7,0,2,3,1,12
598,7,0,2,3,1,12
599,7,0,2,3,1,11
600,7,0,2,3,1,10
589,7,2,0,4,1,508
590,7,2,0,4,1,491
591,7,2,0,4,1,461
592,7,2,0,4,1,404
593,7,2,0,4,1,449
594,7,2,0,4,1,424
595,7,2,0,4,1,418
596,7,2,0,4,1,359
597,7,2,0,4,1,401
598,7,2,0,4,1,386
599,7,2,0,4,1,389
600,7,2,0,4,1,360
589,7,0,2,4,1,7
590,7,0,2,4,1,7
591,7,0,2,4,1,7
592,7,0,2,4,1,7
593,7,0,2,4,1,8
594,7,0,2,4,1,8
595,7,0,2,4,1,7
596,7,0,2,4,1,8
597,7,0,2,4,1,7
598,7,0,2,4,1,7
599,7,0,2,4,1,7
600,7,0,2,4,1,8
589,7,2,0,5,1,242
590,7,2,0,5,1,186
591,7,2,0,5,1,209
592,7,2,0,5,1,181
593,7,2,0,5,1,190
594,7,2,0,5,1,190
595,7,2,0,5,1,208
596,7,2,0,5,1,161
597,7,2,0,5,1,202
598,7,2,0,5,1,170
599,7,2,0,5,1,175
600,7,2,0,5,1,176
589,7,0,2,5,1,8
590,7,0,2,5,1,8
591,7,0,2,5,1,9
592,7,0,2,5,1,9
593,7,0,2,5,1,10
594,7,0,2,5,1,10
595,7,0,2,5,1,9
596,7,0,2,5,1,10
597,7,0,2,5,1,10
598,7,0,2,5,1,9
599,7,0,2,5,1,9
600,7,0,2,5,1,9
589,7,3,0,1,1,286
590,7,3,0,1,1,314
591,7,3,0,1,1,277
592,7,3,0,1,1,194
593,7,3,0,1,1,245
594,7,3,0,1,1,271
595,7,3,0,1,1,233
596,7,3,0,1,1,287
597,7,3,0,1,1,305
598,7,3,0,1,1,293
599,7,3,0,1,1,301
600,7,3,0,1,1,314
589,7,0,3,1,1,13
590,7,0,3,1,1,14
591,7,0,3,1,1,13
592,7,0,3,1,1,13
593,7,0,3,1,1,13
594,7,0,3,1,1,14
595,7,0,3,1,1,13
596,7,0,3,1,1,13
597,7,0,3,1,1,15
598,7,0,3,1,1,15
599,7,0,3,1,1,15
600,7,0,3,1,1,15
589,8,1,0,1,0,93.5
590,8,1,0,1,0,87
591,8,1,0,1,0,89.8
592,8,1,0,1,0,79.6
593,8,1,0,1,0,96.5
594,8,1,0,1,0,99.7
595,8,1,0,1,0,91.5
596,8,1,0,1,0,94.5
597,8,1,0,1,0,104.2
598,8,1,0,1,0,94.1
599,8,1,0,1,0,91.5
600,8,1,0,1,0,97.8
589,8,0,1,1,0,5
590,8,0,1,1,0,5
591,8,0,1,1,0,5
592,8,0,1,1,0,5
593,8,0,1,1,0,5
594,8,0,1,1,0,5
595,8,0,1,1,0,5
596,8,0,1,1,0,5
597,8,0,1,1,0,5
598,8,0,1,1,0,5
599,8,0,1,1,0,5
600,8,0,1,1,0,5
589,8,1,0,2,0,8.7
590,8,1,0,2,0,7.2
591,8,1,0,2,0,7
592,8,1,0,2,0,8.6
593,8,1,0,2,0,11.5
594,8,1,0,2,0,7.6
595,8,1,0,2,0,11.1
596,8,1,0,2,0,8.9
597,8,1,0,2,0,10.4
598,8,1,0,2,0,7.8
599,8,1,0,2,0,9.4
600,8,1,0,2,0,11.4
589,8,0,1,2,0,16
590,8,0,1,2,0,17
591,8,0,1,2,0,16
592,8,0,1,2,0,16
593,8,0,1,2,0,17
594,8,0,1,2,0,16
595,8,0,1,2,0,15
596,8,0,1,2,0,14
597,8,0,1,2,0,15
598,8,0,1,2,0,15
599,8,0,1,2,0,14
600,8,0,1,2,0,14
589,8,1,0,3,0,12.9
590,8,1,0,3,0,15.2
591,8,1,0,3,0,12.6
592,8,1,0,3,0,11.2
593,8,1,0,3,0,15.2
594,8,1,0,3,0,17.3
595,8,1,0,3,0,11.6
596,8,1,0,3,0,16
597,8,1,0,3,0,22.1
598,8,1,0,3,0,15.6
599,8,1,0,3,0,16.2
600,8,1,0,3,0,12.3
589,8,0,1,3,0,10
590,8,0,1,3,0,11
591,8,0,1,3,0,11
592,8,0,1,3,0,12
593,8,0,1,3,0,12
594,8,0,1,3,0,13
595,8,0,1,3,0,12
596,8,0,1,3,0,12
597,8,0,1,3,0,12
598,8,0,1,3,0,11
599,8,0,1,3,0,11
600,8,0,1,3,0,10
589,8,1,0,4,0,48.4
590,8,1,0,4,0,48.1
591,8,1,0,4,0,47.1
592,8,1,0,4,0,40.6
593,8,1,0,4,0,48.5
594,8,1,0,4,0,51.4
595,8,1,0,4,0,45.7
596,8,1,0,4,0,50
597,8,1,0,4,0,47.2
598,8,1,0,4,0,48
599,8,1,0,4,0,43.3
600,8,1,0,4,0,49
589,8,0,1,4,0,7
590,8,0,1,4,0,7
591,8,0,1,4,0,7
592,8,0,1,4,0,7
593,8,0,1,4,0,7
594,8,0,1,4,0,8
595,8,0,1,4,0,7
596,8,0,1,4,0,8
597,8,0,1,4,0,8
598,8,0,1,4,0,8
599,8,0,1,4,0,9
600,8,0,1,4,0,9
589,8,1,0,5,0,23.6
590,8,1,0,5,0,16.5
591,8,1,0,5,0,23.1
592,8,1,0,5,0,19
593,8,1,0,5,0,21.3
594,8,1,0,5,0,23.4
595,8,1,0,5,0,23
596,8,1,0,5,0,19.6
597,8,1,0,5,0,24.5
598,8,1,0,5,0,22.8
599,8,1,0,5,0,22.5
600,8,1,0,5,0,25.1
589,8,0,1,5,0,8
590,8,0,1,5,0,8
591,8,0,1,5,0,8
592,8,0,1,5,0,9
593,8,0,1,5,0,9
594,8,0,1,5,0,8
595,8,0,1,5,0,8
596,8,0,1,5,0,8
597,8,0,1,5,0,9
598,8,0,1,5,0,8
599,8,0,1,5,0,8
600,8,0,1,5,0,9
589,8,2,0,1,0,69
590,8,2,0,1,0,63.2
591,8,2,0,1,0,69
592,8,2,0,1,0,62
593,8,2,0,1,0,73.6
594,8,2,0,1,0,73.6
595,8,2,0,1,0,69.2
596,8,2,0,1,0,62.3
597,8,2,0,1,0,75.3
598,8,2,0,1,0,68.5
599,8,2,0,1,0,66.8
600,8,2,0,1,0,66.3
589,8,0,2,1,0,4
590,8,0,2,1,0,4
591,8,0,2,1,0,5
592,8,0,2,1,0,5
593,8,0,2,1,0,5
594,8,0,2,1,0,5
595,8,0,2,1,0,5
596,8,0,2,1,0,5
597,8,0,2,1,0,5
598,8,0,2,1,0,5
599,8,0,2,1,0,5
600,8,0,2,1,0,5
589,8,2,0,2,0,5.4
590,8,2,0,2,0,4.9
591,8,2,0,2,0,5.4
592,8,2,0,2,0,6.5
593,8,2,0,2,0,7.4
594,8,2,0,2,0,5.5
595,8,2,0,2,0,7.2
596,8,2,0,2,0,6.1
597,8,2,0,2,0,6.7
598,8,2,0,2,0,5.3
599,8,2,0,2,0,6.1
600,8,2,0,2,0,6.4
589,8,0,2,2,0,18
590,8,0,2,2,0,19
591,8,0,2,2,0,19
592,8,0,2,2,0,19
593,8,0,2,2,0,19
594,8,0,2,2,0,19
595,8,0,2,2,0,16
596,8,0,2,2,0,14
597,8,0,2,2,0,15
598,8,0,2,2,0,14
599,8,0,2,2,0,14
600,8,0,2,2,0,13
589,8,2,0,3,0,11.3
590,8,2,0,3,0,11.8
591,8,2,0,3,0,10.2
592,8,2,0,3,0,9.5
593,8,2,0,3,0,12.5
594,8,2,0,3,0,14.5
595,8,2,0,3,0,9.6
596,8,2,0,3,0,11.5
597,8,2,0,3,0,14.3
598,8,2,0,3,0,12.9
599,8,2,0,3,0,11.9
600,8,2,0,3,0,8.7
589,8,0,2,3,0,11
590,8,0,2,3,0,11
591,8,0,2,3,0,11
592,8,0,2,3,0,12
593,8,0,2,3,0,13
594,8,0,2,3,0,13
595,8,0,2,3,0,13
596,8,0,2,3,0,12
597,8,0,2,3,0,12
598,8,0,2,3,0,12
599,8,0,2,3,0,11
600,8,0,2,3,0,10
589,8,2,0,4,0,36
590,8,2,0,4,0,34.5
591,8,2,0,4,0,35.9
592,8,2,0,4,0,32.3
593,8,2,0,4,0,38
594,8,2,0,4,0,36.6
595,8,2,0,4,0,34.7
596,8,2,0,4,0,30.9
597,8,2,0,4,0,35.5
598,8,2,0,4,0,35
599,8,2,0,4,0,33.3
600,8,2,0,4,0,34.7
589,8,0,2,4,0,7
590,8,0,2,4,0,7
591,8,0,2,4,0,7
592,8,0,2,4,0,7
593,8,0,2,4,0,8
594,8,0,2,4,0,8
595,8,0,2,4,0,7
